event_id,A2_5SS,A4_5SS
ENSMUSG00000018417.14;AF:chr1:51883226-51907131:51907316:51883226-51915761:51915928:-,9.403053264116757,9.393972556743647
ENSMUSG00000018417.14;AF:chr1:51883226-51895965:51896301:51883226-51915761:51915928:-,9.403053264116757,8.722870180645891
ENSMUSG00000018417.14;AF:chr1:51883226-51907131:51907316:51883226-51915761:51915912:-,9.403053264116757,9.393972556743647
ENSMUSG00000026104.14;AF:chr1:52119440:52119623-52119912:52119624:52119793-52119912:+,9.12618379513321,4.507209258447267
ENSMUSG00000026104.14;AF:chr1:52119492:52119608-52119912:52119624:52119793-52119912:+,6.514256600620209,4.507209258447267
ENSMUSG00000026104.14;AF:chr1:52119498:52119623-52119912:52119624:52119793-52119912:+,9.12618379513321,4.507209258447267
ENSMUSG00000026103.14;AF:chr1:52220039-52232096:52232296:52220039-52232592:52233232:-,9.095315133202252,-5.765007775397083
ENSMUSG00000038305.15;AF:chr1:57774301:57774491-57799305:57774744:57774801-57799305:+,4.656838692135349,10.097844133621201
ENSMUSG00000038305.15;AF:chr1:57774419:57774491-57799305:57774744:57774801-57799305:+,4.656838692135349,10.097844133621201
ENSMUSG00000026036.17;AF:chr1:58447631:58448089-58450387:58449167:58449426-58450387:+,6.2857869028329585,5.5004343106863285
ENSMUSG00000070871.10;AF:chr1:64690455:64690676-64691213:64690822:64690966-64691213:+,5.906017122277897,2.8428998787629944
ENSMUSG00000025950.16;AF:chr1:65175368-65175512:65175564:65175368-65178990:65179181:-,10.89830063433369,4.9353547499652395
ENSMUSG00000025950.16;AF:chr1:65175368-65175512:65175564:65175368-65186305:65186479:-,5.7722892249112645,4.9353547499652395
ENSMUSG00000039323.18;AF:chr1:72824503:72824964-72849086:72825322:72825474-72849086:+,9.428638747339244,8.4085596643448
ENSMUSG00000006299.13;AF:chr1:74284041-74284174:74284421:74284041-74284503:74284738:-,7.623735043954273,10.06424927561586
ENSMUSG00000026176.13;AF:chr1:74391509:74391964-74393278:74392162:74392249-74393278:+,10.078143869438597,5.869689186836994
ENSMUSG00000026171.12;AF:chr1:74599140-74600422:74600564:74599140-74601325:74601397:-,5.449267858394482,7.9260053668747465
ENSMUSG00000026171.12;AF:chr1:74599140-74600544:74600599:74599140-74601325:74601397:-,5.449267858394482,-3.8392345594805075
ENSMUSG00000033276.18;AF:chr1:74601445:74601613-74602029:74601639:74601862-74602029:+,9.448592168913335,4.891218110717613
ENSMUSG00000033276.18;AF:chr1:74601514:74601613-74602029:74601639:74601862-74602029:+,9.448592168913335,4.891218110717613
ENSMUSG00000049339.16;AF:chr1:75142786:75143128-75143369:75143165:75143276-75143369:+,6.148451822045725,6.744570714290591
ENSMUSG00000026197.12;AF:chr1:75168655:75168906-75169185:75168928:75168962-75169185:+,6.744570714290591,9.460921594003064
ENSMUSG00000026207.16;AF:chr1:75400085:75400262-75401055:75400521:75400563-75401055:+,9.252724790033783,5.772977684631456
ENSMUSG00000032883.15;AF:chr1:78657883:78658103-78681593:78670893:78670930-78681593:+,10.493714838876846,-0.5287836261772614
ENSMUSG00000026142.15;AF:chr1:82316452:82316648-82340319:82339049:82339296-82340319:+,7.358283052585934,9.274779552916087
ENSMUSG00000026159.13;AF:chr1:82839483:82839889-82858356:82840073:82840286-82858356:+,7.21054731297591,6.524653263896188
ENSMUSG00000026159.13;AF:chr1:82839497:82839889-82858356:82840073:82840286-82858356:+,7.21054731297591,6.524653263896188
ENSMUSG00000026159.13;AF:chr1:82839674:82839889-82858356:82840073:82840286-82858356:+,7.21054731297591,6.524653263896188
ENSMUSG00000036766.12;AF:chr1:84585621-84640425:84640485:84585621-84695453:84696221:-,10.858313101356439,7.937132510732549
ENSMUSG00000036766.12;AF:chr1:84585621-84623659:84623841:84585621-84695453:84696221:-,10.858313101356439,9.458904555533318
ENSMUSG00000073633.9;AF:chr1:84839841:84839968-84881092:84866436:84866543-84881092:+,3.1041615709963577,8.68006700219329
ENSMUSG00000073633.9;AF:chr1:84839841:84839968-84881092:84869151:84870090-84881092:+,3.1041615709963577,10.068355855955076
ENSMUSG00000036707.16;AF:chr1:85793441:85793821-85818357:85794468:85794549-85818357:+,10.89830063433369,6.82455301473033
ENSMUSG00000026229.17;AF:chr1:86064619:86064805-86070583:86064871:86065006-86070583:+,10.89830063433369,7.133024532926153
ENSMUSG00000026247.13;AF:chr1:87155088-87155187:87155311:87155088-87156020:87156165:-,10.748778342781106,3.479144809253967
ENSMUSG00000026305.15;AF:chr1:90998737:90998893-91068563:91053586:91053723-91068563:+,9.845645332491872,9.448592168913335
ENSMUSG00000026305.15;AF:chr1:90998779:90998893-91068563:91053507:91053723-91068563:+,9.845645332491872,9.448592168913335
ENSMUSG00000026305.15;AF:chr1:90998779:90998893-91068563:91053586:91053723-91068563:+,9.845645332491872,9.448592168913335
ENSMUSG00000034343.14;AF:chr1:91250319:91250437-91254260:91250656:91250853-91254260:+,9.88354806504529,7.849538515014499
ENSMUSG00000026307.12;AF:chr1:91298338:91298448-91300528:91299932:91300021-91300528:+,9.099637869880803,3.217486764653095
ENSMUSG00000026307.12;AF:chr1:91298370:91298448-91300528:91299932:91300021-91300528:+,9.099637869880803,3.217486764653095
ENSMUSG00000073616.10;AF:chr1:92639759-92640244:92640564:92639759-92641880:92641985:-,4.406507363599598,0.678105685606831
ENSMUSG00000034088.15;AF:chr1:93442250-93445580:93445682:93442250-93478713:93478801:-,10.521045549960323,4.442861955900029
ENSMUSG00000034088.15;AF:chr1:93442250-93445580:93445682:93442250-93478207:93478377:-,3.9708363478128645,4.442861955900029
ENSMUSG00000026276.20;AF:chr1:93478964:93479068-93489124:93479220:93479314-93489124:+,10.748778342781106,-0.25976192882082827
ENSMUSG00000026276.20;AF:chr1:93478964:93479068-93489124:93479473:93479566-93489124:+,10.748778342781106,4.58417527485364
ENSMUSG00000026312.17;AF:chr1:109983281:109983372-109993986:109983737:109983891-109993986:+,7.19599346320882,10.858313101356439
ENSMUSG00000026377.12;AF:chr1:118321839:118321997-118323582:118322152:118322227-118323582:+,9.59703685077133,6.637252214849824
ENSMUSG00000026385.16;AF:chr1:120120012-120120121:120120170:120120012-120120945:120121078:-,9.04236249600223,8.066228573809566
ENSMUSG00000026385.16;AF:chr1:120120012-120120762:120120937:120120012-120120945:120121078:-,9.04236249600223,6.210442614800683
ENSMUSG00000026341.16;AF:chr1:125418304-125434568:125434646:125418304-125435285:125435547:-,6.1277012554224966,7.229048371393455
ENSMUSG00000056211.13;AF:chr1:128103321:128103483-128151744:128141964:128142092-128151744:+,9.844126519420726,9.787718441202394
ENSMUSG00000056211.13;AF:chr1:128103321:128103483-128151744:128141987:128142092-128151744:+,9.844126519420726,9.787718441202394
ENSMUSG00000056211.13;AF:chr1:128103324:128103483-128151744:128141964:128142092-128151744:+,9.844126519420726,9.787718441202394
ENSMUSG00000056211.13;AF:chr1:128103324:128103483-128151744:128141987:128142092-128151744:+,9.844126519420726,9.787718441202394
ENSMUSG00000026435.15;AF:chr1:131962967:131963052-131976718:131970609:131970827-131976718:+,9.460921594003064,9.157731925629898
ENSMUSG00000026442.14;AF:chr1:132665587-132707099:132707406:132665587-132741671:132741757:-,10.284364358827824,9.651496705972722
ENSMUSG00000026442.14;AF:chr1:132665587-132707099:132707406:132665587-132741671:132741778:-,10.284364358827824,9.651496705972722
ENSMUSG00000026426.10;AF:chr1:135146824:135147100-135152471:135147669:135147727-135152471:+,7.616809107157165,4.835337630074418
ENSMUSG00000062580.9;AF:chr1:135309870-135310874:135311345:135309870-135313694:135313778:-,8.94614672301669,6.052277067492487
ENSMUSG00000062580.9;AF:chr1:135309870-135310874:135311345:135309870-135313555:135313691:-,2.8753518113469827,6.052277067492487
ENSMUSG00000041801.5;AF:chr1:135766119:135766894-135768478:135767134:135767257-135768478:+,10.673586215047392,8.62318444998483
ENSMUSG00000041605.16;AF:chr1:136227662-136230194:136230310:136227662-136233903:136234264:-,11.083002065835172,9.219192458748235
ENSMUSG00000041605.16;AF:chr1:136227662-136229921:136230019:136227662-136233903:136234264:-,11.083002065835172,8.266635873354394
ENSMUSG00000042772.15;AF:chr1:152870791-152871080:152871158:152870791-152902509:152902622:-,8.686173063667182,7.757812522698951
ENSMUSG00000042772.15;AF:chr1:152870791-152871080:152871158:152870791-152878041:152878168:-,6.999061388843799,7.757812522698951
ENSMUSG00000042751.14;AF:chr1:152955041:152955193-152967917:152955274:152955327-152967917:+,11.112385217920679,7.162404192957772
ENSMUSG00000026596.13;AF:chr1:156558987:156559205-156620839:156615923:156616058-156620839:+,11.453291794041155,6.991226153244383
ENSMUSG00000026594.14;AF:chr1:156907778-156939352:156939387:156907778-156939489:156939602:-,6.3218281728813395,9.602371172498168
ENSMUSG00000026594.14;AF:chr1:156907778-156939352:156939387:156907778-156939489:156939626:-,6.3218281728813395,9.602371172498168
ENSMUSG00000026594.14;AF:chr1:156907718-156938730:156938818:156907718-156939489:156939608:-,6.3218281728813395,4.630922042480787
ENSMUSG00000070565.11;AF:chr1:157230145-157230909:157231191:157230145-157243521:157244490:-,9.081822293782887,7.084600614464635
ENSMUSG00000070565.11;AF:chr1:157230145-157230909:157231191:157230145-157256558:157256682:-,10.76634244171575,7.084600614464635
ENSMUSG00000004031.13;AF:chr1:158295770-158296267:158296464:158295770-158355517:158356326:-,7.457057156290918,-0.6385315864485619
ENSMUSG00000053332.13;AF:chr1:161034422:161034457-161035752:161035172:161035194-161035752:+,10.068355855955076,9.368761736621076
ENSMUSG00000053332.13;AF:chr1:161034422:161034457-161035752:161035186:161035194-161035752:+,10.068355855955076,9.368761736621076
ENSMUSG00000053332.13;AF:chr1:161034607:161034719-161035752:161035172:161035194-161035752:+,7.633358667074328,9.368761736621076
ENSMUSG00000053332.13;AF:chr1:161034607:161034719-161035752:161035186:161035194-161035752:+,7.633358667074328,9.368761736621076
ENSMUSG00000026696.15;AF:chr1:162570590:162570780-162574298:162570837:162571060-162574298:+,7.907572119497,5.274175694188999
ENSMUSG00000026696.15;AF:chr1:162570590:162570780-162574298:162571226:162571383-162574298:+,7.907572119497,7.303686551657602
ENSMUSG00000040181.14;AF:chr1:162859562-162859801:162859962:162859562-162866239:162866610:-,10.645794460185433,9.095315133202252
ENSMUSG00000026566.15;AF:chr1:165608604-165609476:165609546:165608604-165634303:165634521:-,5.839568696864666,3.431258171401365
ENSMUSG00000026566.15;AF:chr1:165608604-165610461:165610618:165608604-165634303:165634521:-,5.839568696864666,7.514162952634296
ENSMUSG00000026566.15;AF:chr1:165608604-165613925:165613979:165608604-165634303:165634521:-,5.839568696864666,10.032609089655013
ENSMUSG00000026566.15;AF:chr1:165608604-165633876:165634086:165608604-165634303:165634521:-,5.839568696864666,9.448592168913335
ENSMUSG00000026566.15;AF:chr1:165608604-165609476:165609546:165608604-165634303:165634529:-,5.839568696864666,3.431258171401365
ENSMUSG00000026566.15;AF:chr1:165608604-165610461:165610618:165608604-165634303:165634529:-,5.839568696864666,7.514162952634296
ENSMUSG00000026566.15;AF:chr1:165608604-165613925:165613979:165608604-165634303:165634529:-,5.839568696864666,10.032609089655013
ENSMUSG00000026566.15;AF:chr1:165608604-165633876:165634086:165608604-165634303:165634529:-,5.839568696864666,9.448592168913335
ENSMUSG00000026566.15;AF:chr1:165608604-165609476:165609546:165608604-165634303:165634513:-,5.839568696864666,3.431258171401365
ENSMUSG00000026566.15;AF:chr1:165608604-165610461:165610618:165608604-165634303:165634513:-,5.839568696864666,7.514162952634296
ENSMUSG00000026566.15;AF:chr1:165608604-165613925:165613979:165608604-165634303:165634513:-,5.839568696864666,10.032609089655013
ENSMUSG00000026566.15;AF:chr1:165608604-165609476:165609546:165608604-165634303:165634538:-,5.839568696864666,3.431258171401365
ENSMUSG00000026566.15;AF:chr1:165608604-165610461:165610618:165608604-165634303:165634538:-,5.839568696864666,7.514162952634296
ENSMUSG00000026566.15;AF:chr1:165608604-165613925:165613979:165608604-165634303:165634538:-,5.839568696864666,10.032609089655013
ENSMUSG00000026565.18;AF:chr1:165931727-165934804:165934948:165931727-166002562:166002622:-,6.987344860539003,5.556995418098152
ENSMUSG00000026565.18;AF:chr1:165931727-165934804:165934900:165931727-166002562:166002622:-,6.987344860539003,5.556995418098152
ENSMUSG00000026565.18;AF:chr1:165931727-165934804:165934939:165931727-166002562:166002622:-,6.987344860539003,5.556995418098152
ENSMUSG00000026558.13;AF:chr1:167237648-167284540:167284601:167237648-167284776:167285320:-,10.567103914447587,6.850379343729775
ENSMUSG00000026558.13;AF:chr1:167237648-167284540:167284601:167237648-167284776:167284884:-,10.567103914447587,6.850379343729775
ENSMUSG00000026674.9;AF:chr1:170088944-170097234:170097328:170088944-170110367:170110501:-,6.6182604278355095,3.6858541099277202
ENSMUSG00000026674.9;AF:chr1:170088944-170097234:170097328:170088944-170110622:170110762:-,9.815130568455931,3.6858541099277202
ENSMUSG00000026667.14;AF:chr1:170212528-170214498:170214734:170212528-170214973:170215397:-,7.059402091460709,5.516570933127815
ENSMUSG00000038473.14;AF:chr1:170514686-170556704:170557110:170514686-170589260:170589861:-,9.157731925629898,3.9614799327135293
ENSMUSG00000038473.14;AF:chr1:170514686-170556704:170557110:170514686-170589260:170589849:-,9.157731925629898,3.9614799327135293
ENSMUSG00000026659.13;AF:chr1:170881028-170884908:170885004:170881028-170885067:170885540:-,10.097844133621201,4.816517806683814
ENSMUSG00000013973.12;AF:chr1:171329145:171329526-171331253:171330355:171330607-171331253:+,2.5981069724150623,6.249628809178463
ENSMUSG00000013973.12;AF:chr1:171329569:171329692-171331253:171330355:171330607-171331253:+,4.406507363599598,6.249628809178463
ENSMUSG00000013973.12;AF:chr1:171329408:171329526-171338252:171330086:171330151-171338252:+,2.5981069724150623,4.758502215237072
ENSMUSG00000013973.12;AF:chr1:171329408:171329526-171338252:171331426:171331598-171338252:+,2.5981069724150623,7.819336659598838
ENSMUSG00000013973.12;AF:chr1:171329610:171329692-171338252:171330086:171330151-171338252:+,4.406507363599598,4.758502215237072
ENSMUSG00000026496.11;AF:chr1:180568929:180569153-180573652:180569226:180569373-180573652:+,7.747283338118329,9.392567062150079
ENSMUSG00000022995.16;AF:chr1:181961919-182014298:182014404:181961919-182019530:182019661:-,8.4085596643448,7.441521981612196
ENSMUSG00000022995.16;AF:chr1:181961919-182014298:182014404:181961919-182019530:182019980:-,8.4085596643448,7.441521981612196
ENSMUSG00000038576.15;AF:chr1:182764012:182764396-182765006:182764556:182764734-182765006:+,10.76634244171575,-11.134471151091981
ENSMUSG00000046836.13;AF:chr1:183294864-183295639:183295852:183294864-183296903:183296992:-,8.795982589458193,7.647838076742064
ENSMUSG00000073481.9;AF:chr1:184841427-184845546:184845571:184841427-184846343:184846451:-,8.145528816116439,10.116569929986825
ENSMUSG00000073481.9;AF:chr1:184822550-184827108:184827267:184822550-184827398:184827482:-,6.69344988749929,8.694151945953788
ENSMUSG00000073481.9;AF:chr1:184822550-184827188:184827257:184822550-184827398:184827482:-,6.69344988749929,8.694151945953788
ENSMUSG00000039239.14;AF:chr1:186649898-186668005:186668155:186649898-186704429:186705989:-,9.72159298629212,6.436990633260832
ENSMUSG00000039210.16;AF:chr1:187215508:187215676-187225503:187215743:187215906-187225503:+,8.049751586525765,4.074759014417348
ENSMUSG00000039210.16;AF:chr1:187215511:187215676-187225503:187215743:187215906-187225503:+,8.049751586525765,4.074759014417348
ENSMUSG00000026634.16;AF:chr1:190928492:190928758-190932867:190928851:190928904-190932867:+,7.5282043302409685,9.647876939620994
ENSMUSG00000026626.11;AF:chr1:191372666-191385294:191385326:191372666-191396236:191397041:-,9.239162281320692,8.62318444998483
ENSMUSG00000016262.14;AF:chr1:192851143-192851693:192851747:192851143-192855443:192855756:-,9.632488405116618,-0.1388996790839683
ENSMUSG00000026646.16;AF:chr2:3464926-3474337:3474419:3464926-3474703:3474969:-,7.746012844213016,4.84882268089983
ENSMUSG00000026655.15;AF:chr2:3713458:3713636-3772796:3770708:3770761-3772796:+,8.991678654069373,7.8062398626097425
ENSMUSG00000026657.17;AF:chr2:4152872:4153110-4431199:4285560:4285677-4431199:+,10.512265424312053,7.404267569937504
ENSMUSG00000026657.17;AF:chr2:4152872:4153110-4431199:4301003:4301005-4431199:+,10.512265424312053,9.040320035075178
ENSMUSG00000026657.17;AF:chr2:4152872:4153110-4431199:4389614:4389713-4431199:+,10.512265424312053,9.49082567084077
ENSMUSG00000026657.17;AF:chr2:4152872:4153110-4431199:4401471:4401593-4431199:+,10.512265424312053,10.1931736728688
ENSMUSG00000026657.17;AF:chr2:4300885:4301005-4431199:4389614:4389713-4431199:+,9.040320035075178,9.49082567084077
ENSMUSG00000026657.17;AF:chr2:4300885:4301005-4431199:4401471:4401593-4431199:+,9.040320035075178,10.1931736728688
ENSMUSG00000025781.14;AF:chr2:10069727-10079904:10080322:10069727-10080348:10080510:-,6.662371846732325,8.923769555617659
ENSMUSG00000025781.14;AF:chr2:10069727-10079620:10079859:10069727-10080348:10080510:-,6.662371846732325,4.9366101029789755
ENSMUSG00000025781.14;AF:chr2:10069727-10080020:10080176:10069727-10080348:10080510:-,6.662371846732325,5.727980971819767
ENSMUSG00000025781.14;AF:chr2:10069727-10079686:10080055:10069727-10080348:10080510:-,6.662371846732325,7.4481869311765
ENSMUSG00000054057.2;AF:chr2:18028238-18028711:18028760:18028238-18037567:18037737:-,10.35525568625107,8.598321076009071
ENSMUSG00000026743.16;AF:chr2:18055237:18055371-18065035:18064687:18064864-18065035:+,10.998354285522845,5.158647653218988
ENSMUSG00000026743.16;AF:chr2:18055237:18055371-18065035:18064841:18064864-18065035:+,10.998354285522845,5.158647653218988
ENSMUSG00000026743.16;AF:chr2:18064805:18064838-18065035:18064841:18064864-18065035:+,9.537790657473073,5.158647653218988
ENSMUSG00000026739.13;AF:chr2:18677018:18677469-18681793:18680374:18680475-18681793:+,9.501001935812353,6.947264479015271
ENSMUSG00000026739.13;AF:chr2:18677018:18677469-18681793:18680994:18681085-18681793:+,9.501001935812353,8.45576761272727
ENSMUSG00000026739.13;AF:chr2:18677018:18677469-18681793:18681107:18681219-18681793:+,9.501001935812353,3.6165121741659307
ENSMUSG00000026739.13;AF:chr2:18680372:18680475-18681793:18680994:18681085-18681793:+,6.947264479015271,8.45576761272727
ENSMUSG00000026739.13;AF:chr2:18680372:18680475-18681793:18681107:18681219-18681793:+,6.947264479015271,3.6165121741659307
ENSMUSG00000023094.14;AF:chr2:19371636:19371779-19378162:19371841:19371917-19378162:+,10.28021334263411,3.220700553188159
ENSMUSG00000026972.15;AF:chr2:24927839-24927994:24928131:24927839-24935028:24935252:-,6.318269129329235,6.431317036752583
ENSMUSG00000048707.9;AF:chr2:25262618:25264553-25268832:25267564:25267621-25268832:+,10.998354285522845,9.801805753586658
ENSMUSG00000015083.11;AF:chr2:25499975-25500094:25500235:25499975-25501528:25501719:-,9.602371172498168,8.375679825370613
ENSMUSG00000015083.11;AF:chr2:25499975-25500094:25500255:25499975-25501528:25501719:-,9.602371172498168,8.375679825370613
ENSMUSG00000015083.11;AF:chr2:25499975-25500094:25500114:25499975-25501528:25501719:-,9.602371172498168,8.375679825370613
ENSMUSG00000015092.9;AF:chr2:25557847:25558029-25560151:25558139:25558166-25560151:+,3.602391727838575,7.040507918343373
ENSMUSG00000015092.9;AF:chr2:25557871:25558029-25560151:25558139:25558166-25560151:+,3.602391727838575,7.040507918343373
ENSMUSG00000026933.17;AF:chr2:25965824-25966686:25966804:25965824-25982782:25983208:-,5.261870733130751,10.125612542760937
ENSMUSG00000036352.16;AF:chr2:26016416-26017364:26017478:26016416-26021397:26021747:-,6.566279382660449,5.4372833489893475
ENSMUSG00000026930.15;AF:chr2:26315515:26315720-26322414:26319773:26320026-26322414:+,6.296680626787053,4.406507363599598
ENSMUSG00000026930.15;AF:chr2:26315592:26315720-26322414:26319773:26320026-26322414:+,6.296680626787053,4.406507363599598
ENSMUSG00000026921.20;AF:chr2:26590965:26591063-26592118:26591435:26591728-26592118:+,7.822941665554012,10.068355855955076
ENSMUSG00000026922.13;AF:chr2:26597337-26603662:26603716:26597337-26604029:26604332:-,2.5302128284677434,-0.5287836261772614
ENSMUSG00000026922.13;AF:chr2:26597337-26603649:26603926:26597337-26604029:26604332:-,2.5302128284677434,-0.01851734742390669
ENSMUSG00000015488.14;AF:chr2:27009926:27010105-27014093:27010593:27010642-27014093:+,5.839568696864666,10.673586215047392
ENSMUSG00000015846.15;AF:chr2:27677201:27677460-27737299:27709292:27709372-27737299:+,11.112385217920679,4.554940809385288
ENSMUSG00000015846.15;AF:chr2:27677201:27677460-27737299:27710583:27710700-27737299:+,11.112385217920679,2.5302128284677434
ENSMUSG00000015846.15;AF:chr2:27677201:27677460-27737299:27725219:27725473-27737299:+,11.112385217920679,10.068355855955076
ENSMUSG00000026821.16;AF:chr2:28513125:28513560-28540711:28527850:28528035-28540711:+,10.673586215047392,11.078494497844932
ENSMUSG00000026821.16;AF:chr2:28513125:28513560-28540711:28533542:28533733-28540711:+,10.673586215047392,7.074536950088218
ENSMUSG00000026821.16;AF:chr2:28513125:28513560-28540711:28533549:28533733-28540711:+,10.673586215047392,7.074536950088218
ENSMUSG00000026821.16;AF:chr2:28513326:28513560-28540711:28527850:28528035-28540711:+,10.673586215047392,11.078494497844932
ENSMUSG00000026821.16;AF:chr2:28513326:28513560-28540711:28533542:28533733-28540711:+,10.673586215047392,7.074536950088218
ENSMUSG00000026821.16;AF:chr2:28513326:28513560-28540711:28533549:28533733-28540711:+,10.673586215047392,7.074536950088218
ENSMUSG00000026790.19;AF:chr2:29889234:29889278-29892186:29889798:29889921-29892186:+,6.470809335075856,6.2857869028329585
ENSMUSG00000026790.19;AF:chr2:29889234:29889278-29892186:29889811:29889921-29892186:+,6.470809335075856,6.2857869028329585
ENSMUSG00000026790.19;AF:chr2:29889234:29889278-29892186:29889818:29889921-29892186:+,6.470809335075856,6.2857869028329585
ENSMUSG00000026790.19;AF:chr2:29889234:29889278-29892186:29889834:29889921-29892186:+,6.470809335075856,6.2857869028329585
ENSMUSG00000054766.13;AF:chr2:30057378:30057401-30062053:30061754:30061813-30062053:+,8.68006700219329,5.19525893622742
ENSMUSG00000054766.13;AF:chr2:30061853:30062280-30068269:30062601:30062775-30068269:+,11.078494497844932,7.091911466756255
ENSMUSG00000054766.13;AF:chr2:30066456:30066893-30068269:30067193:30067726-30068269:+,10.068355855955076,6.226226559920013
ENSMUSG00000026853.15;AF:chr2:30413246-30414268:30414339:30413246-30415312:30415813:-,8.94614672301669,3.5575059089814967
ENSMUSG00000039515.11;AF:chr2:30443219:30443397-30446377:30445656:30445702-30446377:+,10.032609089655013,8.053859649411832
ENSMUSG00000026857.9;AF:chr2:30807826:30808083-30819629:30808190:30808365-30819629:+,10.858313101356439,8.46099459345687
ENSMUSG00000026857.9;AF:chr2:30807826:30808083-30819629:30817969:30818129-30819629:+,10.858313101356439,9.602371172498168
ENSMUSG00000026857.9;AF:chr2:30807941:30808083-30819629:30808190:30808365-30819629:+,10.858313101356439,8.46099459345687
ENSMUSG00000026857.9;AF:chr2:30807941:30808083-30819629:30817969:30818129-30819629:+,10.858313101356439,9.602371172498168
